air_temp,process_temp,rotational_speed,torque,tool_wear,machine_failure,Type_L,Type_M,air_temp_mean_6,process_temp_mean_6,rpm_std_6,torque_std_6,air_temp_lag1,air_temp_lag2,temp_diff,wear_torque,machine_id
301.2,311.2,1558,34.1,204,0,1,0,301.08333333333337,311.03333333333336,172.91086335643976,10.279445510337556,301.1,301.0,10.0,6956.400000000001,MACHINE_6835
301.1,311.1,1799,21.7,206,0,1,0,301.0833333333333,311.05,191.65698526274448,11.262104599052622,301.2,301.1,10.0,4470.2,MACHINE_6836
301.1,311.2,1591,35.0,208,0,0,1,301.1,311.1,157.94260560934765,10.191368897258169,301.1,301.2,10.099999999999966,7280.0,MACHINE_6837
301.2,311.2,1635,29.6,211,0,1,0,301.1166666666666,311.1333333333333,122.31434911736262,7.051997352996556,301.1,301.1,10.0,6245.6,MACHINE_6838
301.3,311.3,1509,42.5,213,0,1,0,301.1666666666667,311.18333333333334,101.20408423908084,7.766959937238637,301.2,301.1,10.0,9052.5,MACHINE_6839
301.3,311.4,1838,23.2,215,0,0,1,301.2,311.2333333333333,133.7505140177227,7.8377079983035856,301.3,301.2,10.099999999999966,4988.0,MACHINE_6840
301.3,311.5,1648,32.4,0,0,0,1,301.21666666666664,311.28333333333336,125.48784801726931,7.7339942246340065,301.3,301.3,10.199999999999989,0.0,MACHINE_6841
301.2,311.5,1498,49.5,3,0,0,1,301.2333333333333,311.35,123.75688533035702,9.38992367736124,301.3,301.3,10.300000000000011,148.5,MACHINE_6842
301.2,311.4,1757,28.0,6,0,1,0,301.25,311.3833333333333,134.14134336588745,9.867319798202717,301.2,301.3,10.199999999999989,168.0,MACHINE_6843
301.1,311.3,1389,53.3,8,0,0,1,301.2333333333333,311.40000000000003,171.2013434526851,12.139645793844268,301.2,301.2,10.199999999999989,426.4,MACHINE_6844
301.1,311.3,1498,37.6,11,0,1,0,301.2,311.40000000000003,172.5081640580262,11.951847834819016,301.1,301.2,10.199999999999989,413.6,MACHINE_6845
301.0,311.2,1521,35.8,13,0,0,1,301.15000000000003,311.3666666666666,130.07907851253415,9.903265454720811,301.1,301.1,10.199999999999989,465.4,MACHINE_6846
301.0,311.2,1394,41.3,16,0,0,1,301.1,311.31666666666666,133.8009715958844,9.286423782418382,301.0,301.1,10.199999999999989,660.8,MACHINE_6847
301.0,311.2,1602,32.7,19,0,0,0,301.06666666666666,311.26666666666665,138.66133803865307,8.69469186726404,301.0,301.0,10.199999999999989,621.3000000000001,MACHINE_6848
300.9,311.1,1417,40.7,24,0,1,0,301.01666666666665,311.2166666666667,84.79956760897238,7.147493733237276,301.0,301.0,10.200000000000044,976.8,MACHINE_6849
301.0,311.2,1511,42.9,26,0,1,0,301.0,311.2,75.56917360936501,3.841353927979116,300.9,301.0,10.199999999999989,1115.4,MACHINE_6850
301.1,311.3,1654,30.7,28,0,0,1,301.0,311.2,101.16669412411764,5.01746948172097,301.0,300.9,10.199999999999989,859.6,MACHINE_6851
301.1,311.3,1836,22.8,31,0,0,1,301.01666666666665,311.2166666666667,165.34569846235385,7.835921558225893,301.1,301.0,10.199999999999989,706.8000000000001,MACHINE_6852
301.1,311.3,1622,35.6,34,0,1,0,301.03333333333336,311.2333333333333,141.5740089140809,7.271221813881756,301.1,301.1,10.199999999999989,1210.4,MACHINE_6853
301.0,311.2,1467,45.4,36,0,1,0,301.03333333333336,311.2333333333333,152.80935835217653,8.483100848156992,301.1,301.1,10.199999999999989,1634.4,MACHINE_6854
301.1,311.3,1909,22.7,38,0,0,1,301.06666666666666,311.2666666666667,175.30173986588164,9.728463393568576,301.0,301.1,10.199999999999989,862.6,MACHINE_6855
301.1,311.2,1910,20.2,41,0,1,0,301.08333333333337,311.2666666666667,180.12884277651463,9.685590672058822,301.1,301.0,10.099999999999966,828.1999999999999,MACHINE_6856
301.1,311.3,2207,16.6,43,0,0,0,301.0833333333333,311.2666666666667,256.7873958485395,10.979693377625551,301.1,301.1,10.199999999999989,713.8000000000001,MACHINE_6857
301.1,311.2,1384,49.4,48,0,0,1,301.08333333333337,311.25,313.1002501862195,13.837882786033594,301.1,301.1,10.099999999999966,2371.2,MACHINE_6858
301.1,311.3,1630,29.5,51,0,1,0,301.0833333333333,311.25,312.463384521568,13.713156699559448,301.1,301.1,10.199999999999989,1504.5,MACHINE_6859
301.1,311.3,1268,60.0,53,0,1,0,301.1,311.26666666666665,356.1645687038592,17.601552961789213,301.1,301.1,10.199999999999989,3180.0,MACHINE_6860
301.1,311.4,1531,38.7,55,0,1,0,301.1,311.28333333333336,348.9813748611879,16.91551556017933,301.1,301.1,10.299999999999956,2128.5,MACHINE_6861
301.0,311.3,1454,41.5,57,0,0,1,301.0833333333333,311.3,331.55994933043945,15.146143623598276,301.1,301.1,10.300000000000011,2365.5,MACHINE_6862
301.0,311.3,1342,50.9,60,0,1,0,301.06666666666666,311.3,131.71243930118266,10.689808230272252,301.0,301.1,10.300000000000011,3054.0,MACHINE_6863
301.0,311.2,1363,46.3,62,0,1,0,301.05,311.3,133.5989021911021,10.507981093752662,301.0,301.0,10.199999999999989,2870.6,MACHINE_6864
301.0,311.2,1412,42.1,64,0,1,0,301.03333333333336,311.28333333333336,91.89994559302176,7.83336879424568,301.0,301.0,10.199999999999989,2694.4,MACHINE_6865
301.0,311.3,1597,39.2,66,0,0,0,301.01666666666665,311.28333333333336,98.85629300488658,4.673506891688968,301.0,301.0,10.300000000000011,2587.2000000000003,MACHINE_6866
301.0,311.3,1349,47.0,71,0,1,0,301.0,311.26666666666665,96.87259674438788,4.319722213290654,301.0,301.0,10.300000000000011,3337.0,MACHINE_6867
301.0,311.3,1472,35.3,73,0,1,0,301.0,311.26666666666665,98.42103433718242,5.7014618008598505,301.0,301.0,10.300000000000011,2576.9,MACHINE_6868
301.0,311.4,1478,39.5,75,0,1,0,301.0,311.28333333333336,91.59785295883252,4.502295710708622,301.0,301.0,10.399999999999975,2962.5,MACHINE_6869
300.9,311.3,1295,58.9,77,0,0,0,300.9833333333333,311.3,106.7509562798746,8.401587151643668,301.0,301.0,10.400000000000034,4535.3,MACHINE_6870
300.8,311.2,1592,32.9,82,0,0,1,300.95,311.3,123.38462897244628,9.510976115345096,300.9,301.0,10.399999999999975,2697.8,MACHINE_6871
300.8,311.2,1430,54.4,85,0,1,0,300.9166666666667,311.28333333333336,104.76831582115403,10.54185309453055,300.8,300.9,10.399999999999975,4624.0,MACHINE_6872
300.8,311.2,1488,40.1,87,0,0,1,300.8833333333334,311.26666666666665,96.74381978539068,10.61252404787212,300.8,300.8,10.399999999999975,3488.7000000000003,MACHINE_6873
300.9,311.2,1518,35.0,90,0,0,0,300.8666666666667,311.24999999999994,99.74049662332892,10.659580979882092,300.8,300.8,10.300000000000011,3150.0,MACHINE_6874
300.8,311.2,2237,17.0,95,0,0,0,300.8333333333333,311.21666666666664,330.68393772100666,15.28730410067996,300.9,300.8,10.399999999999975,1615.0,MACHINE_6875
300.9,311.3,1801,24.6,100,0,0,1,300.8333333333333,311.21666666666664,302.72407678721584,12.906897380858158,300.8,300.9,10.400000000000034,2460.0,MACHINE_6876
301.0,311.4,1573,37.6,103,0,1,0,300.8666666666667,311.25,303.8965284434908,12.969258524166651,300.9,300.8,10.399999999999975,3872.8,MACHINE_6877
300.9,311.4,2073,21.4,105,0,1,0,300.8833333333333,311.2833333333333,313.6492733399427,9.52689176314462,301.0,300.9,10.5,2247.0,MACHINE_6878
300.9,311.3,1953,19.4,107,0,1,0,300.90000000000003,311.3,282.4736565888499,8.521423981159186,300.9,301.0,10.400000000000034,2075.8,MACHINE_6879
300.8,311.2,1492,39.0,109,0,1,0,300.8833333333333,311.3,288.88088664132044,9.48409194388202,300.9,300.9,10.399999999999975,4251.0,MACHINE_6880
300.8,311.2,1397,48.7,111,0,1,0,300.8833333333333,311.3,269.52581818199326,11.703404063206197,300.8,300.9,10.399999999999975,5405.700000000001,MACHINE_6881
300.8,311.3,1465,43.2,113,0,0,1,300.8666666666666,311.3,282.6293804024484,11.882157492083222,300.8,300.8,10.5,4881.6,MACHINE_6882
300.8,311.3,1782,26.9,116,0,1,0,300.8333333333333,311.2833333333333,282.8141910630945,12.191800523302692,300.8,300.8,10.5,3120.4,MACHINE_6883
300.9,311.4,1434,45.4,118,0,0,1,300.8333333333333,311.28333333333336,226.00833317970944,11.503043075638784,300.8,300.8,10.5,5357.2,MACHINE_6884
300.9,311.4,1387,42.7,121,0,0,0,300.8333333333333,311.3,147.13180032429713,7.605107932611188,300.9,300.8,10.5,5166.700000000001,MACHINE_6885
300.9,311.4,1532,41.5,126,0,0,1,300.85,311.3333333333333,147.99020237840844,7.54294372244674,300.9,300.9,10.5,5229.0,MACHINE_6886
300.9,311.5,1505,41.1,129,0,1,0,300.8666666666667,311.3833333333333,139.34525467342837,6.658127864998248,300.9,300.9,10.600000000000025,5301.900000000001,MACHINE_6887
301.0,311.6,1440,43.3,131,0,1,0,300.90000000000003,311.43333333333334,141.58483911305336,6.667458286333663,300.9,300.9,10.600000000000025,5672.299999999999,MACHINE_6888
301.0,311.6,1470,43.4,133,0,1,0,300.93333333333334,311.4833333333333,52.351376931922736,1.5427248620534235,301.0,300.9,10.600000000000025,5772.2,MACHINE_6889
301.1,311.7,1408,46.3,135,0,1,0,300.96666666666664,311.53333333333336,56.0142838926064,1.8479718612570004,301.0,301.0,10.599999999999966,6250.5,MACHINE_6890
301.0,311.6,1357,45.6,137,0,0,1,300.9833333333333,311.56666666666666,64.24640067740303,2.100158724159685,301.1,301.0,10.600000000000025,6247.2,MACHINE_6891
301.0,311.6,1454,40.0,140,0,0,1,301.0,311.6,51.435396372548446,2.4506461732906666,301.0,301.1,10.600000000000025,5600.0,MACHINE_6892
301.0,311.6,1352,63.5,143,0,1,0,301.01666666666665,311.6166666666667,50.07893768842041,8.370762609622966,301.0,301.0,10.600000000000025,9080.5,MACHINE_6893
301.0,311.6,1448,43.9,145,0,0,1,301.01666666666665,311.6166666666667,51.02319733873394,8.320917417368221,301.0,301.0,10.600000000000025,6365.5,MACHINE_6894
300.9,311.6,1671,33.5,148,0,1,0,301.0,311.6166666666667,117.3553009738717,10.014522787764918,301.0,301.0,10.700000000000044,4958.0,MACHINE_6895
301.0,311.7,1670,31.3,150,0,1,0,300.9833333333333,311.6166666666667,144.86545481929835,11.523483269683014,300.9,301.0,10.699999999999989,4695.0,MACHINE_6896
301.0,311.7,1547,34.5,152,0,1,0,300.9833333333333,311.6333333333334,129.39345681551848,11.900994356215174,301.0,300.9,10.699999999999989,5244.0,MACHINE_6897
301.0,311.6,1461,40.6,154,0,1,0,300.9833333333333,311.6333333333333,128.6692141371411,11.892252379875956,301.0,301.0,10.600000000000025,6252.400000000001,MACHINE_6898
301.0,311.6,1609,35.8,156,0,0,1,300.9833333333333,311.6333333333334,98.97811205852676,4.733708905287852,301.0,301.0,10.600000000000025,5584.799999999999,MACHINE_6899
300.9,311.5,1704,31.3,159,0,0,1,300.96666666666664,311.6166666666667,92.00797066923649,3.4750539564160405,301.0,301.0,10.600000000000025,4976.7,MACHINE_6900
301.0,311.5,1550,34.9,162,0,0,1,300.9833333333333,311.6,89.27130931419515,3.441317577130786,300.9,301.0,10.5,5653.8,MACHINE_6901
301.0,311.5,1530,43.9,165,0,0,1,300.9833333333333,311.56666666666666,82.25184901672591,4.582430214053241,301.0,300.9,10.5,7243.5,MACHINE_6902
300.9,311.3,1449,40.2,168,0,1,0,300.96666666666664,311.5,95.62165026814432,4.592784195525353,301.0,301.0,10.400000000000034,6753.6,MACHINE_6903
300.9,311.3,1613,32.7,170,0,1,0,300.95,311.45,86.90550423690341,4.753384758955272,300.9,301.0,10.400000000000034,5559.000000000001,MACHINE_6904
300.8,311.2,1376,48.1,172,0,1,0,300.9166666666667,311.3833333333333,116.23080486688144,6.67305527226225,300.9,300.9,10.399999999999975,8273.2,MACHINE_6905
300.8,311.2,1434,45.6,174,0,1,0,300.90000000000003,311.3333333333333,87.31322923819883,6.109991816688374,300.8,300.9,10.399999999999975,7934.400000000001,MACHINE_6906
300.8,311.1,1480,41.1,176,0,1,0,300.8666666666667,311.26666666666665,82.56068475169471,5.372026309193295,300.8,300.8,10.300000000000011,7233.6,MACHINE_6907
300.8,311.2,1634,31.9,178,0,0,1,300.8333333333333,311.21666666666664,103.36859613378245,6.5892842302230505,300.8,300.8,10.399999999999975,5678.2,MACHINE_6908
300.8,311.2,1481,38.5,181,0,1,0,300.81666666666666,311.2,101.15730324599627,6.6120344826686805,300.8,300.8,10.399999999999975,6968.5,MACHINE_6909
300.9,311.3,1668,28.9,183,0,0,0,300.81666666666666,311.2,114.70382149984928,7.529254057784659,300.8,300.8,10.400000000000034,5288.7,MACHINE_6910
301.0,311.4,1484,36.2,188,0,1,0,300.85,311.2333333333333,96.01336712494576,6.08725444405505,300.9,300.8,10.399999999999975,6805.6,MACHINE_6911
300.9,311.3,1603,31.8,190,0,0,1,300.8666666666666,311.25,86.474659101208,4.637528077183939,301.0,300.9,10.400000000000034,6042.0,MACHINE_6912
301.0,311.4,1481,37.5,193,0,1,0,300.90000000000003,311.3,86.29426400406619,3.80771147366364,300.9,301.0,10.399999999999975,7237.5,MACHINE_6913
301.0,311.5,1559,31.8,195,0,1,0,300.93333333333334,311.35,78.22531559542121,3.819642217102243,301.0,300.9,10.5,6201.0,MACHINE_6914
301.0,311.5,1444,39.8,197,0,1,0,300.96666666666664,311.4,85.49483415195213,4.141336338269278,301.0,301.0,10.5,7840.599999999999,MACHINE_6915
301.2,311.6,1423,48.0,199,0,0,1,301.01666666666665,311.45,68.94345509185332,6.0366933553616615,301.0,301.0,10.400000000000034,9552.0,MACHINE_6916
301.1,311.6,1432,48.1,202,0,1,0,301.03333333333336,311.4833333333333,74.26888087664244,7.333212120210335,301.2,301.0,10.5,9716.2,MACHINE_6917
301.2,311.7,1463,48.3,204,0,1,0,301.0833333333333,311.55,49.73127788426327,6.952050057357043,301.1,301.2,10.5,9853.2,MACHINE_6918
301.2,311.7,1433,49.3,206,0,1,0,301.1166666666667,311.6,50.876320621696536,7.008399722237846,301.2,301.1,10.5,10155.8,MACHINE_6919
301.2,311.6,1461,52.9,208,1,1,0,301.15,311.6166666666667,16.403251710195384,4.303796773392229,301.2,301.2,10.400000000000034,11003.2,MACHINE_6920
301.1,311.6,1266,55.5,210,0,0,1,301.1666666666667,311.6333333333334,73.85661784837427,3.1277787645537005,301.2,301.2,10.5,11655.0,MACHINE_6921
301.1,311.6,1417,53.4,0,0,0,0,301.15000000000003,311.6333333333333,73.73465942147409,3.093056740506472,301.1,301.2,10.5,0.0,MACHINE_6922
301.1,311.6,1488,43.4,5,0,1,0,301.15000000000003,311.6333333333334,80.04665306349557,4.378431987214108,301.1,301.1,10.5,217.0,MACHINE_6923
301.1,311.7,1816,24.5,7,0,1,0,301.1333333333334,311.6333333333334,181.82124921655537,11.584645009666694,301.1,301.1,10.599999999999966,171.5,MACHINE_6924
301.0,311.6,1301,55.0,9,0,0,1,301.1,311.6166666666667,196.0952999606781,12.083170113839946,301.1,301.1,10.600000000000025,495.0,MACHINE_6925
300.9,311.5,1836,21.8,12,0,0,1,301.05,311.6,249.63146169237064,15.472771783577263,301.0,301.1,10.600000000000025,261.6,MACHINE_6926
300.8,311.4,1521,39.9,15,0,0,1,301.00000000000006,311.56666666666666,217.20351439760432,14.0495788786236,300.9,301.0,10.599999999999966,598.5,MACHINE_6927
300.8,311.4,1322,67.2,18,1,1,0,300.95,311.53333333333336,232.88595205952208,17.46249314006064,300.8,300.9,10.599999999999966,1209.6,MACHINE_6928
300.8,311.4,1492,40.6,20,0,1,0,300.9,311.5,232.68777363669835,17.453939383417104,300.8,300.8,10.599999999999966,812.0,MACHINE_6929
300.8,311.4,1536,40.9,22,0,1,0,300.85,311.45,192.85815167285296,15.425519980430597,300.8,300.8,10.599999999999966,899.8,MACHINE_6930
300.7,311.2,1878,24.3,24,0,1,0,300.8,311.3833333333333,215.51218063024703,16.211528819536635,300.8,300.8,10.5,583.2,MACHINE_6931
300.6,311.1,1471,40.7,26,0,1,0,300.75000000000006,311.31666666666666,183.92570964025072,13.835991712438426,300.7,300.8,10.5,1058.2,MACHINE_6932
300.6,311.1,1452,40.2,28,0,0,0,300.71666666666664,311.2666666666667,187.22864809283223,13.826267271634263,300.6,300.7,10.5,1125.6,MACHINE_6933
300.7,311.2,1452,44.4,33,0,1,0,300.7,311.2333333333333,165.24698686109224,7.13229743257158,300.6,300.6,10.5,1465.2,MACHINE_6934
300.7,311.3,1348,53.0,35,0,0,1,300.68333333333334,311.21666666666664,184.17645524515223,9.318243754413482,300.7,300.6,10.600000000000025,1855.0,MACHINE_6935
300.8,311.4,1453,44.6,38,0,0,0,300.68333333333334,311.21666666666664,186.09674903125705,9.464671151181047,300.7,300.7,10.599999999999966,1694.8,MACHINE_6936
300.8,311.4,1316,57.6,43,0,1,0,300.7,311.25,65.73786326515093,7.020470069731462,300.8,300.7,10.599999999999966,2476.8,MACHINE_6937
300.8,311.4,1732,26.9,45,0,0,1,300.7333333333333,311.3,146.5829685422848,10.696868700699133,300.8,300.8,10.599999999999966,1210.5,MACHINE_6938
300.7,311.3,1522,35.2,48,0,1,0,300.75,311.3333333333333,148.70070611803425,11.273405282640374,300.8,300.8,10.600000000000025,1689.6,MACHINE_6939
300.7,311.3,1487,39.8,50,0,0,1,300.75,311.35,148.51621684741622,11.365518026029337,300.7,300.8,10.600000000000025,1990.0,MACHINE_6940
300.8,311.4,1852,22.2,53,0,0,1,300.76666666666665,311.3666666666666,196.26784419937528,12.737098047305263,300.7,300.7,10.599999999999966,1176.6,MACHINE_6941
300.7,311.2,1486,46.8,56,0,1,0,300.75,311.3333333333333,193.09522693912024,13.00375586769712,300.8,300.7,10.5,2620.8,MACHINE_6942
300.7,311.3,1562,37.1,58,0,0,1,300.7333333333333,311.31666666666666,150.957499537688,8.893967993346356,300.7,300.8,10.600000000000025,2151.8,MACHINE_6943
300.7,311.2,1457,51.4,61,0,1,0,300.71666666666664,311.28333333333336,147.0510115572266,10.150418710575453,300.7,300.7,10.5,3135.4,MACHINE_6944
300.7,311.2,1769,26.5,63,0,0,1,300.71666666666664,311.2666666666667,167.1495338511926,11.313708498984807,300.7,300.7,10.5,1669.5,MACHINE_6945
300.7,311.3,1374,53.1,66,0,0,0,300.71666666666664,311.26666666666665,187.8101878670874,13.068345980523564,300.7,300.7,10.600000000000025,3504.6,MACHINE_6946
300.8,311.3,1524,43.5,71,0,1,0,300.71666666666664,311.25,133.9935321822277,9.942769567211354,300.7,300.7,10.5,3088.5,MACHINE_6947
300.8,311.3,1498,40.2,73,0,1,0,300.7333333333333,311.26666666666665,133.31716568645516,9.811353967045775,300.8,300.7,10.5,2934.6000000000004,MACHINE_6948
300.8,311.3,1462,41.4,75,0,1,0,300.75,311.2666666666667,134.85844430365785,9.538011672600556,300.8,300.8,10.5,3105.0,MACHINE_6949
300.8,311.2,1429,52.3,77,0,0,1,300.7666666666667,311.26666666666665,137.68030602329938,9.708072242554874,300.8,300.8,10.399999999999975,4027.1,MACHINE_6950
300.7,311.2,1399,47.9,80,0,1,0,300.7666666666667,311.26666666666665,57.808880517341926,5.546169849544417,300.8,300.8,10.5,3832.0,MACHINE_6951
300.8,311.2,1434,39.1,82,0,0,1,300.78333333333336,311.25,46.62474307348499,5.089859199100073,300.7,300.8,10.399999999999975,3206.2000000000003,MACHINE_6952
300.7,311.1,1324,52.2,85,0,1,0,300.7666666666667,311.2166666666667,59.446334341723,6.045632032026323,300.8,300.7,10.400000000000034,4437.0,MACHINE_6953
300.6,311.0,1563,40.7,87,0,1,0,300.7333333333333,311.1666666666667,78.44339785264337,5.960536888569352,300.7,300.8,10.399999999999975,3540.9,MACHINE_6954
300.6,311.0,1543,34.7,89,0,1,0,300.7,311.1166666666666,90.09032504474786,7.36652337718841,300.6,300.7,10.399999999999975,3088.3,MACHINE_6955
300.7,311.0,1413,52.0,91,0,1,0,300.68333333333334,311.0833333333333,91.02087672617536,7.303606415098186,300.6,300.6,10.300000000000011,4732.0,MACHINE_6956
300.7,311.0,1378,41.2,93,0,0,1,300.68333333333334,311.05,93.55800339896932,7.1786953317900375,300.7,300.6,10.300000000000011,3831.6,MACHINE_6957
300.7,311.1,1373,49.9,96,0,0,1,300.6666666666667,311.03333333333336,97.88087998515368,7.263447299090352,300.7,300.7,10.400000000000034,4790.4,MACHINE_6958
300.7,311.0,1981,19.9,99,0,0,0,300.6666666666667,311.01666666666665,230.33055955879976,11.624227572904203,300.7,300.7,10.300000000000011,1970.1,MACHINE_6959
300.7,311.0,1263,52.3,104,0,0,1,300.68333333333334,311.01666666666665,255.95344628793143,12.729283823792487,300.7,300.7,10.300000000000011,5439.2,MACHINE_6960
300.7,311.0,1312,52.1,107,0,1,0,300.7,311.01666666666665,263.96565433152165,12.806508761823546,300.7,300.7,10.300000000000011,5574.7,MACHINE_6961
300.7,311.0,1969,20.7,109,0,1,0,300.7,311.01666666666665,335.0080596045463,15.30434578804334,300.7,300.7,10.300000000000011,2256.3,MACHINE_6962
300.8,311.2,1365,51.7,111,0,0,1,300.71666666666664,311.05,336.35125489088017,16.1359226572266,300.7,300.7,10.399999999999975,5738.700000000001,MACHINE_6963
300.9,311.2,1789,25.5,114,0,1,0,300.75,311.06666666666666,336.9690885922194,16.54408252719588,300.8,300.7,10.300000000000011,2907.0,MACHINE_6964
300.8,311.1,1583,32.1,116,0,0,1,300.76666666666665,311.0833333333333,285.28891788267896,14.659558883768185,300.9,300.8,10.300000000000011,3723.6,MACHINE_6965
300.7,311.0,1436,44.9,119,0,1,0,300.7666666666667,311.0833333333333,258.33440859992,13.59627399939658,300.8,300.9,10.300000000000011,5343.099999999999,MACHINE_6966
300.7,311.0,1559,42.8,121,0,0,1,300.76666666666665,311.0833333333333,225.50957111987748,12.09138811992521,300.7,300.8,10.300000000000011,5178.799999999999,MACHINE_6967
300.7,311.0,1377,49.9,124,0,1,0,300.76666666666665,311.0833333333333,160.84827219050098,10.309946653596164,300.7,300.7,10.300000000000011,6187.599999999999,MACHINE_6968
300.7,311.0,1462,41.9,126,0,1,0,300.75,311.05,146.62014413671048,8.996980975119733,300.7,300.7,10.300000000000011,5279.4,MACHINE_6969
300.7,311.0,1318,48.2,128,0,1,0,300.71666666666664,311.01666666666665,102.42932522802484,6.289356087867612,300.7,300.7,10.300000000000011,6169.6,MACHINE_6970
300.7,311.0,1378,51.6,130,0,0,1,300.7,311.0,84.07298416654388,3.946010643674872,300.7,300.7,10.300000000000011,6708.0,MACHINE_6971
300.6,310.9,1344,46.7,133,0,1,0,300.68333333333334,310.9833333333333,89.17099677960144,3.863029898925866,300.7,300.7,10.299999999999956,6211.1,MACHINE_6972
300.7,311.1,2377,14.3,135,0,1,0,300.68333333333334,311.0,411.6122771087737,14.016704320203026,300.6,300.7,10.400000000000034,1930.5,MACHINE_6973
300.7,311.1,1427,50.3,137,0,1,0,300.68333333333334,311.01666666666665,408.0784238354233,14.062100364691783,300.7,300.6,10.400000000000034,6891.099999999999,MACHINE_6974
300.9,311.2,1353,60.4,139,0,1,0,300.71666666666664,311.05,415.1970215050558,15.90003144650966,300.7,300.7,10.300000000000011,8395.6,MACHINE_6975
300.8,311.3,1505,45.5,141,0,1,0,300.7333333333333,311.1,402.6750551002676,15.837929157563384,300.9,300.7,10.5,6415.5,MACHINE_6976
300.8,311.2,1612,32.5,143,0,0,0,300.75,311.1333333333333,392.254509215642,16.11488959523661,300.8,300.9,10.399999999999975,4647.5,MACHINE_6977
300.7,311.1,1440,43.0,148,0,1,0,300.76666666666665,311.1666666666667,381.3843206006304,15.951426268519024,300.8,300.8,10.400000000000034,6364.0,MACHINE_6978
300.7,311.0,1334,53.9,150,0,0,1,300.76666666666665,311.15000000000003,102.58931068424408,9.637427042525127,300.7,300.8,10.300000000000011,8085.0,MACHINE_6979
300.7,311.0,1706,25.0,153,0,0,1,300.7666666666667,311.1333333333334,146.52872300907111,13.1239348774163,300.7,300.7,10.300000000000011,3825.0,MACHINE_6980
300.8,311.1,1698,24.8,156,0,0,0,300.75,311.1166666666667,148.9032124121907,11.880530291194964,300.7,300.7,10.300000000000011,3868.8,MACHINE_6981
300.7,311.1,1688,30.7,161,0,1,0,300.7333333333333,311.08333333333337,156.59076175391212,11.401651927096763,300.8,300.7,10.400000000000034,4942.7,MACHINE_6982
300.7,311.1,2437,13.8,163,0,1,0,300.71666666666664,311.06666666666666,385.5232375184052,14.382443000640444,300.7,300.8,10.400000000000034,2249.4,MACHINE_6983
300.7,311.1,1478,46.8,165,0,1,0,300.71666666666664,311.06666666666666,380.3365614820721,15.039414882235418,300.7,300.7,10.400000000000034,7721.999999999999,MACHINE_6984
300.7,311.1,1608,35.3,167,0,0,1,300.71666666666664,311.0833333333333,338.3479963981957,11.163691145853424,300.7,300.7,10.400000000000034,5895.099999999999,MACHINE_6985
300.7,311.1,2478,13.4,170,1,1,0,300.71666666666664,311.1,440.7994630970816,12.941045810392373,300.7,300.7,10.400000000000034,2278.0,MACHINE_6986
300.8,311.1,1509,33.4,172,0,1,0,300.71666666666664,311.1,464.0744193194394,13.062312199607174,300.7,300.7,10.300000000000011,5744.8,MACHINE_6987
300.7,311.0,1596,36.9,174,0,1,0,300.71666666666664,311.0833333333333,472.5869232215466,13.471995645288503,300.8,300.7,10.300000000000011,6420.599999999999,MACHINE_6988
300.7,311.0,1740,25.6,176,0,0,1,300.71666666666664,311.06666666666666,375.4061356273669,11.33807743843746,300.7,300.8,10.300000000000011,4505.6,MACHINE_6989
300.6,310.8,1375,53.2,179,0,1,0,300.7,311.01666666666665,391.509216579473,13.172800259119947,300.7,300.7,10.199999999999989,9522.8,MACHINE_6990
300.6,310.7,1705,31.2,181,0,0,1,300.68333333333334,310.95,388.0625808637996,13.133836707781583,300.6,300.7,10.099999999999966,5647.2,MACHINE_6991
300.5,310.6,1621,32.0,184,0,0,1,300.65000000000003,310.8666666666667,133.79237646444645,9.469195671579978,300.6,300.6,10.100000000000025,5888.0,MACHINE_6992
300.6,310.7,1566,38.2,187,0,0,1,300.6166666666667,310.8,128.73344553768578,9.47088521029943,300.5,300.6,10.099999999999966,7143.400000000001,MACHINE_6993
300.6,310.7,1388,42.9,190,0,0,1,300.6,310.75,155.4264027334817,9.870038838153972,300.6,300.5,10.099999999999966,8151.0,MACHINE_6994
300.6,310.7,1457,36.7,193,0,0,1,300.58333333333337,310.7,133.3786589626306,8.156142879245474,300.6,300.6,10.099999999999966,7083.1,MACHINE_6995
300.6,310.6,1463,45.5,196,0,0,1,300.5833333333333,310.6666666666667,118.42071890792566,5.724596055618316,300.6,300.6,10.0,8918.0,MACHINE_6996
300.5,310.5,1564,38.2,199,0,1,0,300.56666666666666,310.6333333333334,87.4926663593559,4.753700313089445,300.6,300.6,10.0,7601.8,MACHINE_6997
300.5,310.6,1411,47.2,201,0,0,0,300.56666666666666,310.6333333333333,75.27925787804371,4.364745124288289,300.5,300.6,10.100000000000025,9487.2,MACHINE_6998
300.5,310.6,1540,46.7,206,0,1,0,300.55,310.6166666666666,69.50899222404445,4.4769036919129865,300.5,300.5,10.100000000000025,9620.2,MACHINE_6999
300.5,310.6,1950,20.3,208,0,1,0,300.53333333333336,310.6,197.2971532148157,10.240507799909144,300.5,300.5,10.100000000000025,4222.400000000001,MACHINE_7000
300.6,310.7,1339,52.9,0,0,0,1,300.53333333333336,310.6,215.1861984421944,11.53499024706992,300.5,300.5,10.099999999999966,0.0,MACHINE_7001
300.6,310.6,1419,39.6,3,0,0,0,300.5333333333333,310.6,219.23085245163375,11.407263767734378,300.6,300.5,10.0,118.8,MACHINE_7002
